Freq, Harmonic, V1, VAngle1, I1, IAngle1
273, 4.54167, 38.594, -95.2985, 0.000978462, -71.9817
273, 4.55000, 38.6194, -95.5873, 0.000979501, -72.1484
273, 4.55833, 38.6428, -95.8769, 0.000980496, -72.3162
274, 4.56667, 38.6643, -96.1674, 0.000981449, -72.4851
275, 4.57500, 38.6838, -96.4587, 0.000982358, -72.655
275, 4.58333, 38.7014, -96.7508, 0.000983222, -72.8259
276, 4.59167, 38.7169, -97.0437, 0.000984041, -72.9978
276, 4.60000, 38.7304, -97.3372, 0.000984815, -73.1705
276, 4.60833, 38.7419, -97.6314, 0.000985544, -73.3442
277, 4.61667, 38.7513, -97.9262, 0.000986226, -73.5187
278, 4.62500, 38.7587, -98.2216, 0.000986861, -73.694
278, 4.63333, 38.764, -98.5176, 0.00098745, -73.8701
279, 4.64167, 38.7672, -98.8141, 0.000987991, -74.0469
279, 4.65000, 38.7683, -99.1111, 0.000988484, -74.2244
279, 4.65833, 38.7673, -99.4085, 0.000988929, -74.4026
280, 4.66667, 38.7642, -99.7063, 0.000989325, -74.5814
281, 4.67500, 38.759, -100.004, 0.000989672, -74.7608
281, 4.68333, 38.7516, -100.303, 0.000989971, -74.9407
282, 4.69167, 38.7421, -100.602, 0.00099022, -75.1212
282, 4.70000, 38.7305, -100.901, 0.000990419, -75.3021
282, 4.70833, 38.7167, -101.2, 0.000990568, -75.4834
283, 4.71667, 38.7008, -101.499, 0.000990667, -75.6651
284, 4.72500, 38.6827, -101.799, 0.000990716, -75.8471
284, 4.73333, 38.6624, -102.098, 0.000990714, -76.0294
285, 4.74167, 38.64, -102.398, 0.000990661, -76.212
285, 4.75000, 38.6154, -102.697, 0.000990558, -76.3948
285, 4.75833, 38.5887, -102.997, 0.000990404, -76.5777
286, 4.76667, 38.5598, -103.296, 0.000990199, -76.7608
287, 4.77500, 38.5288, -103.595, 0.000989943, -76.944
287, 4.78333, 38.4956, -103.894, 0.000989635, -77.1272
288, 4.79167, 38.4602, -104.193, 0.000989277, -77.3105
288, 4.80000, 38.4227, -104.492, 0.000988867, -77.4936
288, 4.80833, 38.3831, -104.79, 0.000988407, -77.6767
289, 4.81667, 38.3414, -105.088, 0.000987895, -77.8597
290, 4.82500, 38.2975, -105.385, 0.000987332, -78.0425
290, 4.83333, 38.2515, -105.682, 0.000986719, -78.2251
291, 4.84167, 38.2035, -105.978, 0.000986055, -78.4074
291, 4.85000, 38.1533, -106.274, 0.00098534, -78.5895
291, 4.85833, 38.1011, -106.57, 0.000984575, -78.7711
292, 4.86667, 38.0467, -106.865, 0.000983759, -78.9525
293, 4.87500, 37.9904, -107.159, 0.000982894, -79.1334
293, 4.88333, 37.932, -107.452, 0.000981978, -79.3138
294, 4.89167, 37.8716, -107.745, 0.000981013, -79.4937
294, 4.90000, 37.8091, -108.037, 0.000979999, -79.6731
294, 4.90833, 37.7447, -108.328, 0.000978936, -79.8519
295, 4.91667, 37.6783, -108.618, 0.000977824, -80.03
296, 4.92500, 37.6099, -108.907, 0.000976663, -80.2075
296, 4.93333, 37.5396, -109.195, 0.000975455, -80.3843
297, 4.94167, 37.4674, -109.483, 0.000974199, -80.5603
297, 4.95000, 37.3933, -109.769, 0.000972895, -80.7355
297, 4.95833, 37.3173, -110.054, 0.000971545, -80.9099
298, 4.96667, 37.2395, -110.338, 0.000970148, -81.0835
299, 4.97500, 37.1598, -110.621, 0.000968705, -81.2561
299, 4.98333, 37.0783, -110.903, 0.000967216, -81.4278
300, 4.99167, 36.995, -111.183, 0.000965683, -81.5985
300, 5.00000, 36.91, -111.463, 0.000964104, -81.7681
300, 5.00833, 36.8232, -111.741, 0.000962482, -81.9367
301, 5.01667, 36.7347, -112.017, 0.000960815, -82.1043
302, 5.02500, 36.6445, -112.293, 0.000959106, -82.2706
302, 5.03333, 36.5527, -112.566, 0.000957354, -82.4359
303, 5.04167, 36.4592, -112.839, 0.00095556, -82.5999
303, 5.05000, 36.3641, -113.11, 0.000953725, -82.7626
303, 5.05833, 36.2674, -113.379, 0.000951848, -82.9241
304, 5.06667, 36.1692, -113.647, 0.000949931, -83.0843
305, 5.07500, 36.0695, -113.913, 0.000947975, -83.2432
305, 5.08333, 35.9682, -114.178, 0.00094598, -83.4007
306, 5.09167, 35.8655, -114.441, 0.000943945, -83.5568
306, 5.10000, 35.7613, -114.702, 0.000941873, -83.7114
306, 5.10833, 35.6557, -114.962, 0.000939764, -83.8646
307, 5.11667, 35.5488, -115.219, 0.000937618, -84.0163
308, 5.12500, 35.4405, -115.476, 0.000935437, -84.1664
308, 5.13333, 35.3308, -115.73, 0.00093322, -84.315
309, 5.14167, 35.2199, -115.982, 0.000930968, -84.462
309, 5.15000, 35.1077, -116.233, 0.000928682, -84.6074
309, 5.15833, 34.9943, -116.482, 0.000926363, -84.7512
310, 5.16667, 34.8797, -116.728, 0.000924011, -84.8932
311, 5.17500, 34.7639, -116.973, 0.000921628, -85.0336
311, 5.18333, 34.6469, -117.216, 0.000919213, -85.1723
312, 5.19167, 34.5289, -117.457, 0.000916768, -85.3092
312, 5.20000, 34.4098, -117.696, 0.000914292, -85.4443
312, 5.20833, 34.2896, -117.933, 0.000911788, -85.5777
313, 5.21667, 34.1684, -118.167, 0.000909255, -85.7092
314, 5.22500, 34.0462, -118.4, 0.000906694, -85.8389
314, 5.23333, 33.923, -118.63, 0.000904106, -85.9667
315, 5.24167, 33.799, -118.859, 0.000901492, -86.0926
315, 5.25000, 33.674, -119.085, 0.000898852, -86.2166
315, 5.25833, 33.5481, -119.309, 0.000896187, -86.3386
316, 5.26667, 33.4215, -119.531, 0.000893497, -86.4587
317, 5.27500, 33.294, -119.751, 0.000890784, -86.5769
317, 5.28333, 33.1657, -119.968, 0.000888048, -86.693
318, 5.29167, 33.0367, -120.183, 0.000885289, -86.8071
318, 5.30000, 32.9069, -120.396, 0.000882509, -86.9192
318, 5.30833, 32.7765, -120.607, 0.000879709, -87.0293
319, 5.31667, 32.6454, -120.815, 0.000876887, -87.1373
320, 5.32500, 32.5137, -121.021, 0.000874047, -87.2431
320, 5.33333, 32.3814, -121.224, 0.000871187, -87.3469
321, 5.34167, 32.2485, -121.426, 0.000868309, -87.4486
321, 5.35000, 32.115, -121.624, 0.000865414, -87.5482
321, 5.35833, 31.981, -121.821, 0.000862502, -87.6455
322, 5.36667, 31.8465, -122.015, 0.000859573, -87.7408
323, 5.37500, 31.7116, -122.207, 0.00085663, -87.8338
323, 5.38333, 31.5762, -122.396, 0.000853671, -87.9247
324, 5.39167, 31.4404, -122.583, 0.000850697, -88.0134
324, 5.40000, 31.3043, -122.767, 0.00084771, -88.0998
324, 5.40833, 31.1677, -122.949, 0.00084471, -88.184
325, 5.41667, 31.0309, -123.128, 0.000841698, -88.266
326, 5.42500, 30.8937, -123.305, 0.000838673, -88.3457
326, 5.43333, 30.7562, -123.479, 0.000835638, -88.4232
327, 5.44167, 30.6185, -123.651, 0.000832591, -88.4984
327, 5.45000, 30.4805, -123.82, 0.000829535, -88.5713
327, 5.45833, 30.3424, -123.987, 0.00082647, -88.6419
328, 5.46667, 30.204, -124.151, 0.000823395, -88.7102
329, 5.47500, 30.0654, -124.313, 0.000820312, -88.7762
329, 5.48333, 29.9268, -124.472, 0.000817222, -88.8399
330, 5.49167, 29.788, -124.629, 0.000814123, -88.9012
330, 5.50000, 29.6491, -124.783, 0.000811019, -88.9602
330, 5.50833, 29.5101, -124.934, 0.000807909, -89.0169
331, 5.51667, 29.3711, -125.083, 0.000804792, -89.0712
332, 5.52500, 29.232, -125.229, 0.000801671, -89.1232
332, 5.53333, 29.0929, -125.372, 0.000798545, -89.1727
333, 5.54167, 28.9539, -125.513, 0.000795415, -89.22
333, 5.55000, 28.8148, -125.652, 0.000792282, -89.2648
333, 5.55833, 28.6758, -125.787, 0.000789146, -89.3073
334, 5.56667, 28.5369, -125.921, 0.000786007, -89.3473
335, 5.57500, 28.398, -126.051, 0.000782866, -89.385
335, 5.58333, 28.2593, -126.179, 0.000779723, -89.4203
336, 5.59167, 28.1206, -126.304, 0.000776579, -89.4531
336, 5.60000, 27.9822, -126.427, 0.000773435, -89.4836
336, 5.60833, 27.8438, -126.547, 0.00077029, -89.5116
337, 5.61667, 27.7056, -126.664, 0.000767145, -89.5373
338, 5.62500, 27.5677, -126.778, 0.000764002, -89.5605
338, 5.63333, 27.4299, -126.89, 0.000760859, -89.5812
339, 5.64167, 27.2923, -127, 0.000757717, -89.5996
339, 5.65000, 27.155, -127.106, 0.000754578, -89.6155
339, 5.65833, 27.018, -127.21, 0.00075144, -89.629
340, 5.66667, 26.8812, -127.311, 0.000748305, -89.6401
341, 5.67500, 26.7447, -127.41, 0.000745174, -89.6487
341, 5.68333, 26.6084, -127.506, 0.000742045, -89.6549
342, 5.69167, 26.4725, -127.599, 0.00073892, -89.6586
342, 5.70000, 26.3369, -127.69, 0.0007358, -89.6599
342, 5.70833, 26.2017, -127.778, 0.000732684, -89.6588
343, 5.71667, 26.0668, -127.863, 0.000729573, -89.6552
344, 5.72500, 25.9322, -127.945, 0.000726467, -89.6491
344, 5.73333, 25.798, -128.025, 0.000723366, -89.6406
345, 5.74167, 25.6642, -128.102, 0.000720271, -89.6297
345, 5.75000, 25.5309, -128.177, 0.000717183, -89.6163
345, 5.75833, 25.3979, -128.249, 0.0007141, -89.6005
346, 5.76667, 25.2653, -128.318, 0.000711025, -89.5821
347, 5.77500, 25.1332, -128.384, 0.000707956, -89.5614
347, 5.78333, 25.0015, -128.448, 0.000704895, -89.5382
348, 5.79167, 24.8702, -128.509, 0.000701841, -89.5125
348, 5.80000, 24.7394, -128.568, 0.000698796, -89.4844
348, 5.80833, 24.6091, -128.623, 0.000695758, -89.4538
349, 5.81667, 24.4793, -128.676, 0.000692729, -89.4208
350, 5.82500, 24.3499, -128.727, 0.000689708, -89.3853
350, 5.83333, 24.2211, -128.774, 0.000686697, -89.3474
351, 5.84167, 24.0927, -128.819, 0.000683694, -89.307
351, 5.85000, 23.9649, -128.862, 0.000680701, -89.2641
351, 5.85833, 23.8376, -128.901, 0.000677718, -89.2188
352, 5.86667, 23.7108, -128.938, 0.000674744, -89.1711
353, 5.87500, 23.5845, -128.973, 0.000671781, -89.1209
353, 5.88333, 23.4588, -129.004, 0.000668828, -89.0682
354, 5.89167, 23.3336, -129.033, 0.000665885, -89.0131
354, 5.90000, 23.209, -129.059, 0.000662953, -88.9555
354, 5.90833, 23.085, -129.083, 0.000660032, -88.8955
355, 5.91667, 22.9615, -129.104, 0.000657122, -88.8331
356, 5.92500, 22.8387, -129.122, 0.000654224, -88.7682
356, 5.93333, 22.7164, -129.138, 0.000651337, -88.7008
357, 5.94167, 22.5946, -129.151, 0.000648462, -88.631
357, 5.95000, 22.4735, -129.161, 0.000645598, -88.5588
357, 5.95833, 22.353, -129.169, 0.000642747, -88.4841
358, 5.96667, 22.2331, -129.174, 0.000639908, -88.407
359, 5.97500, 22.1138, -129.176, 0.000637081, -88.3274
359, 5.98333, 21.9951, -129.176, 0.000634267, -88.2454
360, 5.99167, 21.877, -129.173, 0.000631465, -88.161
360, 6.00000, 21.7596, -129.167, 0.000628677, -88.0741
360, 6.00833, 21.6428, -129.159, 0.000625901, -87.9848
361, 6.01667, 21.5266, -129.148, 0.000623139, -87.8931
362, 6.02500, 21.4111, -129.134, 0.00062039, -87.7989
362, 6.03333, 21.2962, -129.118, 0.000617654, -87.7023
363, 6.04167, 21.1819, -129.099, 0.000614932, -87.6032
363, 6.05000, 21.0683, -129.077, 0.000612223, -87.5018
363, 6.05833, 20.9553, -129.053, 0.000609529, -87.3979
364, 6.06667, 20.843, -129.026, 0.000606848, -87.2916
365, 6.07500, 20.7314, -128.997, 0.000604181, -87.1829
365, 6.08333, 20.6204, -128.965, 0.000601529, -87.0718
366, 6.09167, 20.5101, -128.93, 0.000598891, -86.9582
366, 6.10000, 20.4005, -128.893, 0.000596267, -86.8422
366, 6.10833, 20.2915, -128.853, 0.000593658, -86.7238
367, 6.11667, 20.1832, -128.81, 0.000591063, -86.603
368, 6.12500, 20.0756, -128.765, 0.000588484, -86.4798
368, 6.13333, 19.9686, -128.717, 0.000585919, -86.3542
369, 6.14167, 19.8623, -128.667, 0.000583369, -86.2262
369, 6.15000, 19.7567, -128.614, 0.000580834, -86.0958
369, 6.15833, 19.6518, -128.558, 0.000578315, -85.963
370, 6.16667, 19.5476, -128.5, 0.00057581, -85.8278
371, 6.17500, 19.4441, -128.439, 0.000573321, -85.6902
371, 6.18333, 19.3412, -128.376, 0.000570847, -85.5502
372, 6.19167, 19.2391, -128.31, 0.000568389, -85.4078
372, 6.20000, 19.1376, -128.241, 0.000565946, -85.2631
372, 6.20833, 19.0369, -128.17, 0.000563519, -85.1159
373, 6.21667, 18.9368, -128.096, 0.000561108, -84.9664
374, 6.22500, 18.8374, -128.02, 0.000558713, -84.8145
374, 6.23333, 18.7387, -127.941, 0.000556333, -84.6602
375, 6.24167, 18.6408, -127.86, 0.00055397, -84.5036
375, 6.25000, 18.5435, -127.776, 0.000551622, -84.3446
375, 6.25833, 18.4469, -127.689, 0.000549291, -84.1832
376, 6.26667, 18.351, -127.6, 0.000546976, -84.0195
377, 6.27500, 18.2559, -127.508, 0.000544677, -83.8534
377, 6.28333, 18.1614, -127.414, 0.000542395, -83.6849
378, 6.29167, 18.0677, -127.317, 0.000540129, -83.5141
378, 6.30000, 17.9746, -127.218, 0.000537879, -83.341
378, 6.30833, 17.8823, -127.116, 0.000535646, -83.1656
379, 6.31667, 17.7906, -127.011, 0.000533429, -82.9877
380, 6.32500, 17.6997, -126.904, 0.00053123, -82.8076
380, 6.33333, 17.6095, -126.795, 0.000529047, -82.6252
381, 6.34167, 17.52, -126.683, 0.00052688, -82.4404
381, 6.35000, 17.4312, -126.568, 0.000524731, -82.2533
381, 6.35833, 17.3431, -126.451, 0.000522598, -82.0639
382, 6.36667, 17.2557, -126.332, 0.000520482, -81.8722
383, 6.37500, 17.169, -126.21, 0.000518384, -81.6782
383, 6.38333, 17.083, -126.085, 0.000516302, -81.4819
384, 6.39167, 16.9978, -125.958, 0.000514238, -81.2832
384, 6.40000, 16.9132, -125.829, 0.00051219, -81.0824
384, 6.40833, 16.8294, -125.697, 0.00051016, -80.8792
385, 6.41667, 16.7463, -125.563, 0.000508147, -80.6738
386, 6.42500, 16.6639, -125.426, 0.000506152, -80.4661
386, 6.43333, 16.5822, -125.286, 0.000504174, -80.2562
387, 6.44167, 16.5012, -125.145, 0.000502213, -80.0439
387, 6.45000, 16.4209, -125.001, 0.000500269, -79.8295
387, 6.45833, 16.3413, -124.854, 0.000498343, -79.6128
388, 6.46667, 16.2624, -124.705, 0.000496435, -79.3939
389, 6.47500, 16.1843, -124.554, 0.000494544, -79.1728
389, 6.48333, 16.1068, -124.4, 0.000492671, -78.9495
390, 6.49167, 16.0301, -124.244, 0.000490816, -78.7239
390, 6.50000, 15.9541, -124.085, 0.000488978, -78.4962
390, 6.50833, 15.8788, -123.924, 0.000487158, -78.2663
391, 6.51667, 15.8041, -123.761, 0.000485356, -78.0341
392, 6.52500, 15.7302, -123.595, 0.000483572, -77.7999
392, 6.53333, 15.6571, -123.427, 0.000481805, -77.5635
393, 6.54167, 15.5846, -123.257, 0.000480057, -77.3249
393, 6.55000, 15.5128, -123.084, 0.000478326, -77.0842
393, 6.55833, 15.4417, -122.909, 0.000476614, -76.8413
394, 6.56667, 15.3713, -122.732, 0.000474919, -76.5964
395, 6.57500, 15.3017, -122.552, 0.000473243, -76.3493
395, 6.58333, 15.2327, -122.371, 0.000471584, -76.1002
396, 6.59167, 15.1645, -122.187, 0.000469944, -75.8489
396, 6.60000, 15.0969, -122, 0.000468322, -75.5956
396, 6.60833, 15.0301, -121.812, 0.000466718, -75.3402
397, 6.61667, 14.9639, -121.621, 0.000465133, -75.0828
398, 6.62500, 14.8985, -121.428, 0.000463565, -74.8234
398, 6.63333, 14.8337, -121.233, 0.000462016, -74.5619
399, 6.64167, 14.7697, -121.035, 0.000460486, -74.2984
399, 6.65000, 14.7064, -120.836, 0.000458974, -74.033
399, 6.65833, 14.6437, -120.634, 0.00045748, -73.7656
400, 6.66667, 14.5818, -120.43, 0.000456004, -73.4962
401, 6.67500, 14.5205, -120.224, 0.000454547, -73.2248
401, 6.68333, 14.46, -120.016, 0.000453109, -72.9516
402, 6.69167, 14.4001, -119.806, 0.000451689, -72.6764
402, 6.70000, 14.3409, -119.594, 0.000450288, -72.3993
402, 6.70833, 14.2825, -119.38, 0.000448905, -72.1204
403, 6.71667, 14.2247, -119.164, 0.000447541, -71.8395
404, 6.72500, 14.1676, -118.945, 0.000446195, -71.5569
404, 6.73333, 14.1112, -118.725, 0.000444869, -71.2724
405, 6.74167, 14.0555, -118.503, 0.00044356, -70.9861
405, 6.75000, 14.0005, -118.278, 0.000442271, -70.698
405, 6.75833, 13.9461, -118.052, 0.000441, -70.4081
406, 6.76667, 13.8925, -117.824, 0.000439748, -70.1165
407, 6.77500, 13.8395, -117.594, 0.000438515, -69.8231
407, 6.78333, 13.7873, -117.362, 0.000437301, -69.5281
408, 6.79167, 13.7357, -117.128, 0.000436105, -69.2313
408, 6.80000, 13.6847, -116.893, 0.000434928, -68.9329
408, 6.80833, 13.6345, -116.656, 0.00043377, -68.6328
409, 6.81667, 13.585, -116.416, 0.000432631, -68.3311
410, 6.82500, 13.5361, -116.175, 0.000431511, -68.0278
410, 6.83333, 13.4879, -115.933, 0.00043041, -67.7229
411, 6.84167, 13.4403, -115.688, 0.000429327, -67.4164
411, 6.85000, 13.3935, -115.442, 0.000428264, -67.1084
411, 6.85833, 13.3473, -115.194, 0.000427219, -66.7989
412, 6.86667, 13.3018, -114.945, 0.000426194, -66.4879
413, 6.87500, 13.257, -114.694, 0.000425187, -66.1754
413, 6.88333, 13.2128, -114.441, 0.000424199, -65.8615
414, 6.89167, 13.1693, -114.187, 0.00042323, -65.5462
414, 6.90000, 13.1264, -113.931, 0.000422281, -65.2295
414, 6.90833, 13.0843, -113.674, 0.00042135, -64.9114
415, 6.91667, 13.0427, -113.415, 0.000420438, -64.592
416, 6.92500, 13.0019, -113.154, 0.000419545, -64.2713
416, 6.93333, 12.9617, -112.893, 0.000418672, -63.9493
417, 6.94167, 12.9221, -112.629, 0.000417817, -63.626
417, 6.95000, 12.8832, -112.365, 0.000416981, -63.3015
417, 6.95833, 12.845, -112.099, 0.000416164, -62.9759
418, 6.96667, 12.8074, -111.832, 0.000415366, -62.649
418, 6.97500, 12.7704, -111.563, 0.000414588, -62.321
419, 6.98333, 12.7341, -111.293, 0.000413828, -61.9918
420, 6.99167, 12.6985, -111.022, 0.000413087, -61.6616
420, 7.00000, 12.6635, -110.75, 0.000412365, -61.3303
420, 7.00833, 12.6291, -110.477, 0.000411662, -60.9981
421, 7.01667, 12.5954, -110.202, 0.000410978, -60.6647
422, 7.02500, 12.5623, -109.926, 0.000410313, -60.3305
422, 7.03333, 12.5298, -109.649, 0.000409667, -59.9953
423, 7.04167, 12.498, -109.372, 0.000409039, -59.6591
423, 7.05000, 12.4668, -109.093, 0.000408431, -59.3222
423, 7.05833, 12.4362, -108.813, 0.000407841, -58.9843
424, 7.06667, 12.4062, -108.532, 0.000407271, -58.6457
425, 7.07500, 12.3769, -108.25, 0.000406719, -58.3063
425, 7.08333, 12.3482, -107.967, 0.000406186, -57.9661
426, 7.09167, 12.3201, -107.684, 0.000405671, -57.6252
426, 7.10000, 12.2926, -107.399, 0.000405176, -57.2836
426, 7.10833, 12.2658, -107.114, 0.000404699, -56.9414
427, 7.11667, 12.2395, -106.828, 0.000404241, -56.5985
428, 7.12500, 12.2139, -106.541, 0.000403802, -56.255
428, 7.13333, 12.1888, -106.254, 0.000403381, -55.911
429, 7.14167, 12.1644, -105.966, 0.000402979, -55.5664
429, 7.15000, 12.1405, -105.677, 0.000402595, -55.2214
429, 7.15833, 12.1173, -105.388, 0.00040223, -54.8759
430, 7.16667, 12.0946, -105.098, 0.000401884, -54.53
431, 7.17500, 12.0726, -104.807, 0.000401555, -54.1837
431, 7.18333, 12.0511, -104.516, 0.000401246, -53.837
432, 7.19167, 12.0302, -104.225, 0.000400955, -53.4899
432, 7.20000, 12.0099, -103.933, 0.000400682, -53.1426
432, 7.20833, 11.9902, -103.641, 0.000400427, -52.7951
433, 7.21667, 11.971, -103.348, 0.000400191, -52.4472
434, 7.22500, 11.9525, -103.055, 0.000399973, -52.0992
434, 7.23333, 11.9345, -102.762, 0.000399773, -51.751
435, 7.24167, 11.917, -102.468, 0.000399591, -51.4027
435, 7.25000, 11.9001, -102.174, 0.000399427, -51.0543
435, 7.25833, 11.8838, -101.88, 0.000399281, -50.7058
436, 7.26667, 11.8681, -101.586, 0.000399154, -50.3572
437, 7.27500, 11.8529, -101.292, 0.000399044, -50.0087
437, 7.28333, 11.8382, -100.997, 0.000398952, -49.6602
438, 7.29167, 11.8241, -100.702, 0.000398877, -49.3117
438, 7.30000, 11.8105, -100.408, 0.000398821, -48.9633
438, 7.30833, 11.7975, -100.113, 0.000398782, -48.615
439, 7.31667, 11.785, -99.8184, 0.000398761, -48.2669
439, 7.32500, 11.7731, -99.5238, 0.000398757, -47.9189
440, 7.33333, 11.7617, -99.2293, 0.000398771, -47.5712
441, 7.34167, 11.7508, -98.9348, 0.000398802, -47.2237
441, 7.35000, 11.7404, -98.6405, 0.00039885, -46.8765
441, 7.35833, 11.7306, -98.3464, 0.000398916, -46.5296
442, 7.36667, 11.7212, -98.0524, 0.000398999, -46.1829
443, 7.37500, 11.7124, -97.7587, 0.000399099, -45.8367
443, 7.38333, 11.7041, -97.4652, 0.000399216, -45.4909
444, 7.39167, 11.6963, -97.172, 0.00039935, -45.1454
444, 7.40000, 11.689, -96.8791, 0.000399501, -44.8004
444, 7.40833, 11.6822, -96.5866, 0.000399669, -44.4559
445, 7.41667, 11.6759, -96.2944, 0.000399854, -44.1118
446, 7.42500, 11.6701, -96.0026, 0.000400055, -43.7683
446, 7.43333, 11.6648, -95.7112, 0.000400273, -43.4254
447, 7.44167, 11.6599, -95.4203, 0.000400507, -43.083
447, 7.45000, 11.6555, -95.1298, 0.000400758, -42.7412
447, 7.45833, 11.6517, -94.8399, 0.000401025, -42.4001
448, 7.46667, 11.6482, -94.5505, 0.000401309, -42.0596
449, 7.47500, 11.6453, -94.2616, 0.000401609, -41.7198
449, 7.48333, 11.6428, -93.9733, 0.000401924, -41.3807
450, 7.49167, 11.6408, -93.6856, 0.000402256, -41.0423
450, 7.50000, 11.6392, -93.3985, 0.000402604, -40.7047
450, 7.50833, 11.6381, -93.1121, 0.000402968, -40.3679
451, 7.51667, 11.6375, -92.8264, 0.000403347, -40.0318
452, 7.52500, 11.6372, -92.5413, 0.000403742, -39.6966
452, 7.53333, 11.6375, -92.257, 0.000404153, -39.3622
453, 7.54167, 11.6381, -91.9734, 0.000404579, -39.0287
453, 7.55000, 11.6392, -91.6905, 0.000405021, -38.6961
453, 7.55833, 11.6408, -91.4085, 0.000405478, -38.3644
454, 7.56667, 11.6427, -91.1272, 0.00040595, -38.0336
455, 7.57500, 11.6451, -90.8468, 0.000406437, -37.7037
455, 7.58333, 11.6479, -90.5672, 0.00040694, -37.3748
456, 7.59167, 11.6511, -90.2884, 0.000407457, -37.0469
456, 7.60000, 11.6548, -90.0106, 0.000407989, -36.72
456, 7.60833, 11.6588, -89.7336, 0.000408536, -36.3942
457, 7.61667, 11.6632, -89.4576, 0.000409098, -36.0693
458, 7.62500, 11.6681, -89.1825, 0.000409674, -35.7455
458, 7.63333, 11.6733, -88.9083, 0.000410265, -35.4228
459, 7.64167, 11.6789, -88.6351, 0.00041087, -35.1012
459, 7.65000, 11.6849, -88.3629, 0.000411489, -34.7807
459, 7.65833, 11.6913, -88.0917, 0.000412123, -34.4613
460, 7.66667, 11.6981, -87.8215, 0.00041277, -34.143
461, 7.67500, 11.7053, -87.5524, 0.000413432, -33.8259
461, 7.68333, 11.7128, -87.2842, 0.000414108, -33.5099
462, 7.69167, 11.7207, -87.0172, 0.000414797, -33.1951
462, 7.70000, 11.7289, -86.7512, 0.000415501, -32.8815
462, 7.70833, 11.7376, -86.4863, 0.000416217, -32.5692
463, 7.71667, 11.7466, -86.2224, 0.000416948, -32.258
464, 7.72500, 11.7559, -85.9597, 0.000417692, -31.948
464, 7.73333, 11.7656, -85.6981, 0.000418449, -31.6393
465, 7.74167, 11.7756, -85.4376, 0.000419219, -31.3318
465, 7.75000, 11.786, -85.1783, 0.000420003, -31.0256
465, 7.75833, 11.7967, -84.9202, 0.000420799, -30.7206
466, 7.76667, 11.8077, -84.6631, 0.000421609, -30.4169
467, 7.77500, 11.8191, -84.4073, 0.000422431, -30.1146
467, 7.78333, 11.8308, -84.1526, 0.000423266, -29.8135
468, 7.79167, 11.8429, -83.8991, 0.000424114, -29.5137
468, 7.80000, 11.8552, -83.6469, 0.000424975, -29.2152
468, 7.80833, 11.8679, -83.3958, 0.000425848, -28.918
469, 7.81667, 11.8809, -83.1459, 0.000426733, -28.6222
470, 7.82500, 11.8942, -82.8973, 0.000427631, -28.3277
470, 7.83333, 11.9078, -82.6499, 0.000428541, -28.0345
471, 7.84167, 11.9217, -82.4036, 0.000429463, -27.7426
471, 7.85000, 11.9359, -82.1587, 0.000430396, -27.4522
471, 7.85833, 11.9504, -81.915, 0.000431342, -27.163
472, 7.86667, 11.9652, -81.6725, 0.0004323, -26.8753
472, 7.87500, 11.9803, -81.4313, 0.000433269, -26.5889
