Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
147, 2.44167, 2.58408, -6.95147, 57.5344, -13.8647, 60.7068, 167.541, 0.0229392, -13.2902, 1.1384, 104.011, 1.16202, -75.7691
147, 2.45000, 2.59572, -7.2891, 57.7775, -13.8813, 60.9785, 167.533, 0.0230786, -13.2144, 1.14015, 103.92, 1.16398, -75.8591
147, 2.45833, 2.60734, -7.62713, 58.0215, -13.8987, 61.2517, 167.524, 0.0232195, -13.1415, 1.14192, 103.828, 1.16595, -75.9497
148, 2.46667, 2.61893, -7.96556, 58.2665, -13.917, 61.5263, 167.514, 0.0233617, -13.0716, 1.14369, 103.736, 1.16793, -76.0406
149, 2.47500, 2.63048, -8.30428, 58.5125, -13.936, 61.8025, 167.503, 0.0235053, -13.0046, 1.14547, 103.644, 1.16993, -76.1321
149, 2.48333, 2.642, -8.64329, 58.7595, -13.9558, 62.0801, 167.491, 0.0236502, -12.9407, 1.14726, 103.551, 1.17193, -76.224
150, 2.49167, 2.65348, -8.98259, 59.0075, -13.9765, 62.3593, 167.478, 0.0237965, -12.8798, 1.14906, 103.458, 1.17396, -76.3163
150, 2.50000, 2.66491, -9.32207, 59.2565, -13.9979, 62.64, 167.465, 0.0239441, -12.8221, 1.15088, 103.364, 1.17599, -76.4092
150, 2.50833, 2.67631, -9.66171, 59.5066, -14.0202, 62.9223, 167.45, 0.024093, -12.7674, 1.1527, 103.27, 1.17804, -76.5025
151, 2.51667, 2.68766, -10.0015, 59.7577, -14.0432, 63.2061, 167.435, 0.0242432, -12.7158, 1.15453, 103.176, 1.18011, -76.5963
152, 2.52500, 2.69897, -10.3414, 60.0097, -14.067, 63.4914, 167.419, 0.0243946, -12.6673, 1.15637, 103.081, 1.18218, -76.6906
152, 2.53333, 2.71022, -10.6812, 60.2628, -14.0917, 63.7783, 167.401, 0.0245473, -12.622, 1.15822, 102.986, 1.18427, -76.7854
153, 2.54167, 2.72143, -11.0211, 60.517, -14.1171, 64.0669, 167.383, 0.0247012, -12.5799, 1.16008, 102.89, 1.18637, -76.8807
153, 2.55000, 2.73258, -11.3609, 60.7721, -14.1433, 64.357, 167.364, 0.0248563, -12.5409, 1.16195, 102.794, 1.18849, -76.9765
153, 2.55833, 2.74368, -11.7006, 61.0284, -14.1703, 64.6487, 167.344, 0.0250126, -12.5051, 1.16383, 102.698, 1.19062, -77.0728
154, 2.56667, 2.75473, -12.0401, 61.2856, -14.198, 64.942, 167.323, 0.02517, -12.4725, 1.16572, 102.601, 1.19277, -77.1697
155, 2.57500, 2.76571, -12.3793, 61.5439, -14.2265, 65.237, 167.301, 0.0253286, -12.4431, 1.16763, 102.504, 1.19492, -77.267
155, 2.58333, 2.77664, -12.7182, 61.8033, -14.2559, 65.5335, 167.278, 0.0254883, -12.4168, 1.16954, 102.406, 1.1971, -77.3649
156, 2.59167, 2.7875, -13.0568, 62.0637, -14.2859, 65.8318, 167.254, 0.0256491, -12.3937, 1.17146, 102.308, 1.19928, -77.4634
156, 2.60000, 2.7983, -13.3949, 62.3252, -14.3168, 66.1317, 167.23, 0.0258109, -12.3738, 1.17339, 102.209, 1.20148, -77.5624
156, 2.60833, 2.80904, -13.7326, 62.5877, -14.3484, 66.4333, 167.204, 0.0259737, -12.357, 1.17534, 102.11, 1.2037, -77.6619
157, 2.61667, 2.81971, -14.0697, 62.8514, -14.3807, 66.7366, 167.177, 0.0261375, -12.3434, 1.17729, 102.011, 1.20593, -77.7621
158, 2.62500, 2.83032, -14.4061, 63.1161, -14.4139, 67.0415, 167.149, 0.0263022, -12.3329, 1.17926, 101.911, 1.20817, -77.8627
158, 2.63333, 2.84085, -14.7419, 63.3819, -14.4477, 67.3482, 167.12, 0.0264679, -12.3256, 1.18123, 101.81, 1.21043, -77.964
159, 2.64167, 2.85132, -15.0769, 63.6488, -14.4824, 67.6566, 167.09, 0.0266345, -12.3213, 1.18322, 101.709, 1.2127, -78.0658
159, 2.65000, 2.86172, -15.411, 63.9168, -14.5178, 67.9667, 167.06, 0.0268019, -12.32, 1.18521, 101.608, 1.21498, -78.1683
159, 2.65833, 2.87205, -15.7441, 64.1859, -14.5539, 68.2785, 167.028, 0.0269702, -12.3218, 1.18722, 101.506, 1.21729, -78.2713
160, 2.66667, 2.88231, -16.0764, 64.4561, -14.5907, 68.5921, 166.995, 0.0271392, -12.3266, 1.18924, 101.404, 1.2196, -78.3749
161, 2.67500, 2.89249, -16.4075, 64.7275, -14.6283, 68.9074, 166.961, 0.027309, -12.3343, 1.19127, 101.301, 1.22193, -78.4791
161, 2.68333, 2.90261, -16.7374, 64.9999, -14.6667, 69.2245, 166.926, 0.0274795, -12.345, 1.19331, 101.198, 1.22428, -78.584
162, 2.69167, 2.91265, -17.0661, 65.2736, -14.7058, 69.5434, 166.89, 0.0276507, -12.3585, 1.19536, 101.095, 1.22664, -78.6895
162, 2.70000, 2.92262, -17.3935, 65.5483, -14.7456, 69.8641, 166.853, 0.0278225, -12.3749, 1.19742, 100.991, 1.22901, -78.7956
162, 2.70833, 2.93252, -17.7194, 65.8243, -14.7861, 70.1865, 166.815, 0.0279949, -12.394, 1.1995, 100.886, 1.2314, -78.9023
163, 2.71667, 2.94235, -18.0439, 66.1014, -14.8274, 70.5108, 166.776, 0.0281679, -12.4159, 1.20158, 100.781, 1.2338, -79.0097
164, 2.72500, 2.95211, -18.3668, 66.3797, -14.8693, 70.8368, 166.735, 0.0283414, -12.4405, 1.20368, 100.676, 1.23622, -79.1177
164, 2.73333, 2.9618, -18.688, 66.6591, -14.912, 71.1647, 166.694, 0.0285154, -12.4676, 1.20579, 100.57, 1.23866, -79.2264
165, 2.74167, 2.97143, -19.0075, 66.9398, -14.9555, 71.4944, 166.652, 0.0286899, -12.4973, 1.20791, 100.463, 1.24111, -79.3358
165, 2.75000, 2.98098, -19.3252, 67.2217, -14.9996, 71.8259, 166.608, 0.0288647, -12.5295, 1.21004, 100.356, 1.24357, -79.4459
165, 2.75833, 2.99048, -19.6409, 67.5047, -15.0445, 72.1593, 166.563, 0.0290399, -12.5642, 1.21218, 100.249, 1.24605, -79.5566
166, 2.76667, 2.99991, -19.9547, 67.7891, -15.09, 72.4945, 166.518, 0.0292155, -12.6011, 1.21434, 100.141, 1.24854, -79.668
167, 2.77500, 3.00928, -20.2663, 68.0746, -15.1363, 72.8315, 166.471, 0.0293914, -12.6404, 1.2165, 100.033, 1.25105, -79.7801
167, 2.78333, 3.0186, -20.5757, 68.3614, -15.1833, 73.1704, 166.423, 0.0295675, -12.6818, 1.21868, 99.9237, 1.25358, -79.8929
168, 2.79167, 3.02786, -20.883, 68.6495, -15.231, 73.5112, 166.373, 0.0297439, -12.7253, 1.22087, 99.8143, 1.25612, -80.0065
168, 2.80000, 3.03707, -21.1878, 68.9389, -15.2794, 73.8539, 166.323, 0.0299205, -12.7709, 1.22308, 99.7043, 1.25867, -80.1207
168, 2.80833, 3.04624, -21.4903, 69.2295, -15.3285, 74.1984, 166.272, 0.0300972, -12.8184, 1.22529, 99.5939, 1.26124, -80.2357
169, 2.81667, 3.05536, -21.7902, 69.5215, -15.3784, 74.5448, 166.219, 0.0302741, -12.8678, 1.22752, 99.4829, 1.26383, -80.3514
170, 2.82500, 3.06444, -22.0876, 69.8148, -15.4289, 74.893, 166.165, 0.030451, -12.919, 1.22976, 99.3714, 1.26643, -80.4679
170, 2.83333, 3.07348, -22.3823, 70.1094, -15.4801, 75.2432, 166.11, 0.0306281, -12.9718, 1.23201, 99.2594, 1.26905, -80.5851
171, 2.84167, 3.0825, -22.6743, 70.4054, -15.5321, 75.5953, 166.054, 0.0308052, -13.0262, 1.23428, 99.1468, 1.27168, -80.703
171, 2.85000, 3.09148, -22.9635, 70.7027, -15.5847, 75.9492, 165.997, 0.0309823, -13.0821, 1.23656, 99.0337, 1.27432, -80.8217
171, 2.85833, 3.10045, -23.2499, 71.0014, -15.6381, 76.3051, 165.938, 0.0311594, -13.1393, 1.23885, 98.9201, 1.27699, -80.9412
172, 2.86667, 3.1094, -23.5333, 71.3016, -15.6922, 76.6628, 165.879, 0.0313364, -13.1979, 1.24115, 98.8059, 1.27966, -81.0615
173, 2.87500, 3.11835, -23.8137, 71.6031, -15.747, 77.0225, 165.818, 0.0315134, -13.2576, 1.24347, 98.6912, 1.28236, -81.1825
173, 2.88333, 3.12729, -24.0911, 71.906, -15.8025, 77.384, 165.756, 0.0316904, -13.3185, 1.2458, 98.5759, 1.28507, -81.3043
174, 2.89167, 3.13623, -24.3654, 72.2104, -15.8587, 77.7476, 165.692, 0.0318673, -13.3803, 1.24814, 98.46, 1.28779, -81.427
174, 2.90000, 3.14519, -24.6366, 72.5163, -15.9157, 78.1129, 165.628, 0.032044, -13.443, 1.2505, 98.3436, 1.29053, -81.5504
174, 2.90833, 3.15416, -24.9045, 72.8236, -15.9734, 78.4802, 165.562, 0.0322207, -13.5065, 1.25287, 98.2266, 1.29328, -81.6747
175, 2.91667, 3.16316, -25.1693, 73.1324, -16.0318, 78.8495, 165.495, 0.0323972, -13.5706, 1.25526, 98.109, 1.29605, -81.7997
176, 2.92500, 3.17219, -25.4308, 73.4428, -16.0909, 79.2206, 165.427, 0.0325736, -13.6353, 1.25765, 97.9908, 1.29884, -81.9256
176, 2.93333, 3.18126, -25.689, 73.7546, -16.1508, 79.5937, 165.357, 0.0327499, -13.7004, 1.26007, 97.8721, 1.30164, -82.0523
177, 2.94167, 3.19038, -25.9439, 74.0681, -16.2114, 79.9687, 165.287, 0.0329261, -13.766, 1.26249, 97.7527, 1.30445, -82.1799
177, 2.95000, 3.19955, -26.1954, 74.383, -16.2727, 80.3456, 165.215, 0.0331021, -13.8317, 1.26493, 97.6328, 1.30728, -82.3083
177, 2.95833, 3.20879, -26.4437, 74.6996, -16.3348, 80.7244, 165.141, 0.033278, -13.8976, 1.26739, 97.5122, 1.31013, -82.4376
178, 2.96667, 3.21811, -26.6886, 75.0178, -16.3977, 81.1052, 165.067, 0.0334538, -13.9636, 1.26986, 97.391, 1.31299, -82.5677
179, 2.97500, 3.22751, -26.9301, 75.3375, -16.4613, 81.4879, 164.991, 0.0336295, -14.0295, 1.27234, 97.2691, 1.31587, -82.6987
179, 2.98333, 3.237, -27.1683, 75.659, -16.5257, 81.8725, 164.914, 0.0338051, -14.0952, 1.27484, 97.1467, 1.31876, -82.8305
180, 2.99167, 3.24659, -27.4032, 75.9821, -16.5909, 82.2591, 164.836, 0.0339807, -14.1607, 1.27735, 97.0235, 1.32167, -82.9632
180, 3.00000, 3.2563, -27.6348, 76.3068, -16.6568, 82.6475, 164.756, 0.0341562, -14.2258, 1.27987, 96.8998, 1.32459, -83.0968
180, 3.00833, 3.26612, -27.8631, 76.6333, -16.7236, 83.0379, 164.676, 0.0343316, -14.2904, 1.28242, 96.7754, 1.32753, -83.2313
181, 3.01667, 3.27608, -28.0882, 76.9615, -16.7911, 83.4303, 164.594, 0.0345071, -14.3546, 1.28497, 96.6503, 1.33048, -83.3668
182, 3.02500, 3.28618, -28.3101, 77.2914, -16.8595, 83.8245, 164.51, 0.0346827, -14.418, 1.28754, 96.5245, 1.33345, -83.5031
182, 3.03333, 3.29643, -28.5288, 77.623, -16.9286, 84.2207, 164.426, 0.0348583, -14.4808, 1.29013, 96.3981, 1.33643, -83.6403
183, 3.04167, 3.30684, -28.7445, 77.9564, -16.9986, 84.6189, 164.34, 0.035034, -14.5428, 1.29273, 96.2709, 1.33943, -83.7784
183, 3.05000, 3.31742, -28.9572, 78.2916, -17.0694, 85.0189, 164.253, 0.0352099, -14.6038, 1.29535, 96.1431, 1.34245, -83.9174
183, 3.05833, 3.32818, -29.1668, 78.6286, -17.1411, 85.4209, 164.164, 0.0353859, -14.6639, 1.29798, 96.0146, 1.34548, -84.0574
184, 3.06667, 3.33913, -29.3737, 78.9675, -17.2136, 85.8249, 164.075, 0.0355623, -14.723, 1.30063, 95.8853, 1.34852, -84.1983
185, 3.07500, 3.35029, -29.5777, 79.3082, -17.287, 86.2307, 163.984, 0.0357389, -14.7809, 1.30329, 95.7553, 1.35158, -84.3401
185, 3.08333, 3.36165, -29.779, 79.6507, -17.3612, 86.6385, 163.891, 0.0359158, -14.8377, 1.30597, 95.6246, 1.35465, -84.4829
186, 3.09167, 3.37324, -29.9778, 79.9951, -17.4364, 87.0483, 163.798, 0.0360932, -14.8932, 1.30867, 95.4931, 1.35774, -84.6267
186, 3.10000, 3.38506, -30.174, 80.3414, -17.5124, 87.4599, 163.703, 0.0362711, -14.9474, 1.31138, 95.3609, 1.36085, -84.7714
186, 3.10833, 3.39712, -30.3679, 80.6896, -17.5893, 87.8735, 163.607, 0.0364495, -15.0003, 1.3141, 95.2279, 1.36397, -84.917
187, 3.11667, 3.40944, -30.5595, 81.0398, -17.6672, 88.2891, 163.509, 0.0366285, -15.0518, 1.31684, 95.0942, 1.3671, -85.0637
188, 3.12500, 3.42201, -30.7489, 81.3919, -17.746, 88.7066, 163.41, 0.0368082, -15.1018, 1.3196, 94.9596, 1.37025, -85.2113
188, 3.13333, 3.43486, -30.9363, 81.7459, -17.8257, 89.126, 163.31, 0.0369886, -15.1503, 1.32238, 94.8243, 1.37341, -85.3598
189, 3.14167, 3.44798, -31.1219, 82.102, -17.9064, 89.5474, 163.209, 0.0371698, -15.1972, 1.32517, 94.6881, 1.37659, -85.5094
189, 3.15000, 3.4614, -31.3056, 82.4599, -17.988, 89.9707, 163.106, 0.037352, -15.2427, 1.32797, 94.5512, 1.37979, -85.66
189, 3.15833, 3.47511, -31.4878, 82.8199, -18.0706, 90.396, 163.002, 0.0375351, -15.2865, 1.33079, 94.4134, 1.383, -85.8115
190, 3.16667, 3.48913, -31.6685, 83.182, -18.1542, 90.8232, 162.897, 0.0377194, -15.3287, 1.33363, 94.2748, 1.38622, -85.9641
191, 3.17500, 3.50347, -31.8479, 83.5461, -18.2388, 91.2524, 162.79, 0.0379047, -15.3693, 1.33649, 94.1354, 1.38946, -86.1177
191, 3.18333, 3.51813, -32.0262, 83.9121, -18.3245, 91.6835, 162.683, 0.0380913, -15.4082, 1.33936, 93.9951, 1.39271, -86.2723
192, 3.19167, 3.53313, -32.2034, 84.2803, -18.4111, 92.1166, 162.573, 0.0382793, -15.4455, 1.34225, 93.8539, 1.39598, -86.428
192, 3.20000, 3.54846, -32.3798, 84.6506, -18.4988, 92.5517, 162.463, 0.0384686, -15.4811, 1.34515, 93.7119, 1.39926, -86.5846
192, 3.20833, 3.56414, -32.5556, 85.0229, -18.5876, 92.9887, 162.351, 0.0386595, -15.5151, 1.34807, 93.5689, 1.40256, -86.7423
193, 3.21667, 3.58018, -32.7308, 85.3974, -18.6774, 93.4277, 162.238, 0.038852, -15.5475, 1.35101, 93.4251, 1.40588, -86.9011
194, 3.22500, 3.59657, -32.9056, 85.7739, -18.7683, 93.8686, 162.123, 0.0390462, -15.5782, 1.35396, 93.2804, 1.4092, -87.0609
194, 3.23333, 3.61334, -33.0803, 86.1525, -18.8603, 94.3115, 162.008, 0.0392422, -15.6074, 1.35693, 93.1348, 1.41255, -87.2218
195, 3.24167, 3.63049, -33.255, 86.5334, -18.9534, 94.7565, 161.891, 0.0394402, -15.635, 1.35992, 92.9882, 1.4159, -87.3837
195, 3.25000, 3.64801, -33.4298, 86.9163, -19.0476, 95.2033, 161.772, 0.0396401, -15.661, 1.36292, 92.8407, 1.41928, -87.5467
195, 3.25833, 3.66592, -33.6049, 87.3014, -19.1429, 95.6522, 161.652, 0.0398421, -15.6855, 1.36594, 92.6922, 1.42266, -87.7108
196, 3.26667, 3.68423, -33.7805, 87.6886, -19.2395, 96.1031, 161.531, 0.0400464, -15.7085, 1.36898, 92.5428, 1.42606, -87.876
197, 3.27500, 3.70293, -33.9568, 88.078, -19.3371, 96.5559, 161.409, 0.040253, -15.7302, 1.37203, 92.3924, 1.42948, -88.0422
197, 3.28333, 3.72204, -34.1339, 88.4696, -19.4359, 97.0107, 161.285, 0.040462, -15.7504, 1.3751, 92.2411, 1.43291, -88.2096
198, 3.29167, 3.74155, -34.3119, 88.8634, -19.536, 97.4676, 161.16, 0.0406736, -15.7693, 1.37819, 92.0887, 1.43635, -88.3781
198, 3.30000, 3.76148, -34.4911, 89.2594, -19.6372, 97.9264, 161.034, 0.0408878, -15.787, 1.38129, 91.9353, 1.43981, -88.5477
198, 3.30833, 3.78182, -34.6716, 89.6576, -19.7396, 98.3873, 160.906, 0.0411047, -15.8035, 1.38441, 91.781, 1.44329, -88.7184
199, 3.31667, 3.80259, -34.8536, 90.058, -19.8433, 98.8502, 160.777, 0.0413245, -15.8188, 1.38754, 91.6256, 1.44678, -88.8903
200, 3.32500, 3.82377, -35.0372, 90.4606, -19.9482, 99.315, 160.647, 0.0415472, -15.8331, 1.39069, 91.4691, 1.45028, -89.0633
200, 3.33333, 3.84538, -35.2225, 90.8654, -20.0543, 99.7819, 160.515, 0.041773, -15.8464, 1.39386, 91.3117, 1.4538, -89.2374
201, 3.34167, 3.86743, -35.4098, 91.2725, -20.1617, 100.251, 160.382, 0.042002, -15.8588, 1.39705, 91.1531, 1.45733, -89.4128
201, 3.35000, 3.8899, -35.5992, 91.6818, -20.2704, 100.722, 160.247, 0.0422342, -15.8703, 1.40025, 90.9935, 1.46087, -89.5892
201, 3.35833, 3.91281, -35.7907, 92.0933, -20.3804, 101.195, 160.111, 0.0424699, -15.8811, 1.40346, 90.8328, 1.46443, -89.7669
202, 3.36667, 3.93616, -35.9846, 92.5071, -20.4917, 101.67, 159.974, 0.042709, -15.8913, 1.40669, 90.6711, 1.46801, -89.9457
203, 3.37500, 3.95995, -36.181, 92.923, -20.6042, 102.147, 159.835, 0.0429517, -15.9009, 1.40994, 90.5082, 1.4716, -90.1258
203, 3.38333, 3.98417, -36.38, 93.3413, -20.7182, 102.626, 159.695, 0.0431981, -15.9101, 1.41321, 90.3442, 1.4752, -90.307
204, 3.39167, 4.00884, -36.5817, 93.7618, -20.8334, 103.107, 159.554, 0.0434483, -15.9189, 1.41649, 90.1791, 1.47882, -90.4895
204, 3.40000, 4.03395, -36.7863, 94.1845, -20.95, 103.59, 159.411, 0.0437024, -15.9275, 1.41979, 90.0129, 1.48245, -90.6731
204, 3.40833, 4.0595, -36.9939, 94.6095, -21.068, 104.075, 159.267, 0.0439605, -15.9359, 1.4231, 89.8455, 1.48609, -90.858
205, 3.41667, 4.0855, -37.2045, 95.0367, -21.1874, 104.562, 159.121, 0.0442228, -15.9442, 1.42643, 89.677, 1.48975, -91.0441
206, 3.42500, 4.11194, -37.4184, 95.4662, -21.3081, 105.052, 158.974, 0.0444892, -15.9527, 1.42977, 89.5073, 1.49342, -91.2315
206, 3.43333, 4.13882, -37.6356, 95.8979, -21.4302, 105.543, 158.826, 0.0447599, -15.9612, 1.43313, 89.3364, 1.4971, -91.4201
207, 3.44167, 4.16616, -37.8562, 96.3319, -21.5538, 106.036, 158.676, 0.0450351, -15.9701, 1.4365, 89.1643, 1.5008, -91.61
207, 3.45000, 4.19393, -38.0803, 96.7682, -21.6788, 106.532, 158.524, 0.0453147, -15.9794, 1.43989, 88.9911, 1.50451, -91.8012
207, 3.45833, 4.22215, -38.308, 97.2066, -21.8052, 107.029, 158.371, 0.0455989, -15.9892, 1.4433, 88.8166, 1.50824, -91.9937
208, 3.46667, 4.25082, -38.5395, 97.6474, -21.9331, 107.529, 158.217, 0.0458878, -15.9996, 1.44672, 88.6409, 1.51198, -92.1874
209, 3.47500, 4.27992, -38.7747, 98.0903, -22.0624, 108.03, 158.061, 0.0461815, -16.0107, 1.45015, 88.464, 1.51573, -92.3825
209, 3.48333, 4.30947, -39.0137, 98.5355, -22.1932, 108.534, 157.904, 0.0464801, -16.0227, 1.4536, 88.2858, 1.51949, -92.5788
210, 3.49167, 4.33946, -39.2567, 98.983, -22.3254, 109.04, 157.746, 0.0467836, -16.0357, 1.45707, 88.1064, 1.52327, -92.7766
210, 3.50000, 4.36989, -39.5037, 99.4326, -22.4592, 109.547, 157.586, 0.0470921, -16.0498, 1.46055, 87.9257, 1.52706, -92.9756
210, 3.50833, 4.40076, -39.7547, 99.8845, -22.5945, 110.057, 157.424, 0.0474058, -16.0651, 1.46404, 87.7438, 1.53086, -93.176
211, 3.51667, 4.43207, -40.0099, 100.339, -22.7313, 110.569, 157.261, 0.0477248, -16.0818, 1.46755, 87.5605, 1.53468, -93.3777
212, 3.52500, 4.46382, -40.2693, 100.795, -22.8696, 111.083, 157.096, 0.048049, -16.0999, 1.47107, 87.376, 1.5385, -93.5808
212, 3.53333, 4.496, -40.5329, 101.253, -23.0094, 111.599, 156.93, 0.0483785, -16.1195, 1.47461, 87.1902, 1.54234, -93.7853
213, 3.54167, 4.52861, -40.8009, 101.714, -23.1508, 112.117, 156.762, 0.0487136, -16.1409, 1.47816, 87.003, 1.5462, -93.9912
213, 3.55000, 4.56166, -41.0732, 102.177, -23.2937, 112.637, 156.593, 0.0490542, -16.164, 1.48172, 86.8146, 1.55006, -94.1984
213, 3.55833, 4.59513, -41.3499, 102.642, -23.4383, 113.158, 156.422, 0.0494004, -16.1891, 1.4853, 86.6247, 1.55393, -94.4071
214, 3.56667, 4.62904, -41.631, 103.11, -23.5844, 113.682, 156.25, 0.0497523, -16.2162, 1.48889, 86.4336, 1.55782, -94.6172
215, 3.57500, 4.66337, -41.9166, 103.579, -23.7321, 114.208, 156.076, 0.0501099, -16.2454, 1.49249, 86.241, 1.56171, -94.8288
215, 3.58333, 4.69812, -42.2067, 104.051, -23.8813, 114.736, 155.901, 0.0504734, -16.277, 1.49611, 86.0471, 1.56562, -95.0417
216, 3.59167, 4.7333, -42.5015, 104.524, -24.0323, 115.266, 155.724, 0.0508428, -16.3109, 1.49973, 85.8519, 1.56954, -95.2562
216, 3.60000, 4.76889, -42.8007, 105, -24.1848, 115.798, 155.545, 0.0512181, -16.3472, 1.50337, 85.6552, 1.57347, -95.4721
216, 3.60833, 4.8049, -43.1046, 105.478, -24.3389, 116.332, 155.365, 0.0515995, -16.3862, 1.50703, 85.4571, 1.57741, -95.6894
217, 3.61667, 4.84134, -43.4131, 105.959, -24.4947, 116.868, 155.183, 0.051987, -16.4279, 1.51069, 85.2576, 1.58135, -95.9083
217, 3.62500, 4.87818, -43.7263, 106.441, -24.6522, 117.405, 155, 0.0523806, -16.4724, 1.51437, 85.0567, 1.58531, -96.1287
218, 3.63333, 4.91543, -44.0441, 106.925, -24.8113, 117.945, 154.814, 0.0527804, -16.5198, 1.51806, 84.8544, 1.58928, -96.3505
219, 3.64167, 4.95309, -44.3667, 107.411, -24.9721, 118.487, 154.628, 0.0531866, -16.5702, 1.52176, 84.6506, 1.59326, -96.5739
219, 3.65000, 4.99115, -44.6939, 107.9, -25.1346, 119.03, 154.439, 0.053599, -16.6238, 1.52547, 84.4453, 1.59724, -96.7988
219, 3.65833, 5.02962, -45.0259, 108.39, -25.2987, 119.575, 154.249, 0.0540178, -16.6806, 1.52919, 84.2386, 1.60124, -97.0253
220, 3.66667, 5.06849, -45.3626, 108.883, -25.4646, 120.123, 154.058, 0.0544432, -16.7406, 1.53292, 84.0304, 1.60524, -97.2533
221, 3.67500, 5.10776, -45.7041, 109.377, -25.6322, 120.672, 153.864, 0.0548749, -16.8041, 1.53666, 83.8207, 1.60925, -97.4829
221, 3.68333, 5.14742, -46.0503, 109.874, -25.8015, 121.223, 153.669, 0.0553132, -16.8711, 1.54041, 83.6096, 1.61327, -97.714
222, 3.69167, 5.18747, -46.4014, 110.372, -25.9725, 121.775, 153.472, 0.0557581, -16.9417, 1.54418, 83.3969, 1.61729, -97.9468
222, 3.70000, 5.22791, -46.7571, 110.873, -26.1453, 122.33, 153.274, 0.0562095, -17.016, 1.54795, 83.1827, 1.62132, -98.1812
222, 3.70833, 5.26874, -47.1177, 111.375, -26.3198, 122.886, 153.074, 0.0566677, -17.094, 1.55172, 82.9669, 1.62536, -98.4171
223, 3.71667, 5.30996, -47.483, 111.879, -26.4961, 123.444, 152.872, 0.0571326, -17.1759, 1.55551, 82.7496, 1.62941, -98.6547
224, 3.72500, 5.35155, -47.8532, 112.385, -26.6741, 124.003, 152.668, 0.0576042, -17.2617, 1.55931, 82.5308, 1.63346, -98.8939
224, 3.73333, 5.39352, -48.2281, 112.893, -26.854, 124.565, 152.463, 0.0580826, -17.3515, 1.56311, 82.3105, 1.63751, -99.1348
225, 3.74167, 5.43586, -48.6078, 113.403, -27.0356, 125.128, 152.255, 0.0585678, -17.4455, 1.56692, 82.0885, 1.64157, -99.3773
225, 3.75000, 5.47858, -48.9922, 113.915, -27.219, 125.692, 152.046, 0.0590598, -17.5436, 1.57074, 81.865, 1.64564, -99.6215
225, 3.75833, 5.52166, -49.3815, 114.428, -27.4042, 126.258, 151.836, 0.0595588, -17.6459, 1.57457, 81.6398, 1.64971, -99.8673
226, 3.76667, 5.56511, -49.7756, 114.943, -27.5913, 126.826, 151.623, 0.0600646, -17.7525, 1.5784, 81.4131, 1.65378, -100.115
227, 3.77500, 5.60892, -50.1744, 115.46, -27.7801, 127.395, 151.409, 0.0605774, -17.8636, 1.58224, 81.1848, 1.65785, -100.364
227, 3.78333, 5.65309, -50.578, 115.979, -27.9708, 127.966, 151.192, 0.0610971, -17.979, 1.58608, 80.9548, 1.66193, -100.615
228, 3.79167, 5.69761, -50.9864, 116.499, -28.1634, 128.538, 150.974, 0.0616238, -18.099, 1.58993, 80.7232, 1.66601, -100.868
228, 3.80000, 5.74249, -51.3995, 117.021, -28.3578, 129.112, 150.755, 0.0621575, -18.2236, 1.59378, 80.49, 1.67009, -101.122
228, 3.80833, 5.7877, -51.8174, 117.544, -28.554, 129.687, 150.533, 0.0626982, -18.3527, 1.59763, 80.2551, 1.67417, -101.378
229, 3.81667, 5.83327, -52.2401, 118.069, -28.7521, 130.263, 150.309, 0.063246, -18.4866, 1.6015, 80.0186, 1.67826, -101.636
230, 3.82500, 5.87917, -52.6675, 118.596, -28.9521, 130.841, 150.084, 0.0638008, -18.6252, 1.60536, 79.7804, 1.68234, -101.896
230, 3.83333, 5.92541, -53.0996, 119.124, -29.154, 131.42, 149.857, 0.0643626, -18.7686, 1.60922, 79.5405, 1.68642, -102.157
231, 3.84167, 5.97199, -53.5365, 119.653, -29.3578, 132, 149.627, 0.0649316, -18.9169, 1.61309, 79.2989, 1.6905, -102.421
231, 3.85000, 6.01889, -53.9781, 120.184, -29.5634, 132.581, 149.396, 0.0655075, -19.0701, 1.61696, 79.0557, 1.69458, -102.686
231, 3.85833, 6.06611, -54.4244, 120.717, -29.771, 133.164, 149.163, 0.0660906, -19.2282, 1.62084, 78.8107, 1.69865, -102.952
232, 3.86667, 6.11365, -54.8755, 121.25, -29.9805, 133.747, 148.928, 0.0666808, -19.3913, 1.62471, 78.564, 1.70273, -103.221
233, 3.87500, 6.16151, -55.3312, 121.785, -30.1919, 134.332, 148.692, 0.0672779, -19.5594, 1.62858, 78.3156, 1.70679, -103.491
233, 3.88333, 6.20968, -55.7916, 122.321, -30.4052, 134.917, 148.453, 0.0678822, -19.7325, 1.63245, 78.0655, 1.71086, -103.764
234, 3.89167, 6.25815, -56.2567, 122.859, -30.6205, 135.503, 148.212, 0.0684936, -19.9109, 1.63632, 77.8136, 1.71492, -104.038
234, 3.90000, 6.30693, -56.7265, 123.397, -30.8377, 136.091, 147.97, 0.069112, -20.0943, 1.64019, 77.56, 1.71897, -104.314
234, 3.90833, 6.356, -57.2009, 123.937, -31.0569, 136.679, 147.725, 0.0697374, -20.2829, 1.64406, 77.3046, 1.72302, -104.592
235, 3.91667, 6.40536, -57.68, 124.478, -31.2781, 137.267, 147.478, 0.0703699, -20.4767, 1.64792, 77.0475, 1.72705, -104.871
